file_path,bias
../../dataset/bffhq/0.5pct/align/0/60520_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/30941_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/36980_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38310_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/62181_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/55009_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69055_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/10403_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/64305_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/16916_0_0.png,0
../../dataset/bffhq/0.5pct/align/0/17866_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/67050_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11340_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35022_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20149_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51025_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51563_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51786_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/58648_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51463_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/19351_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39316_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/01949_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39436_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/33425_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32220_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/03005_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/40471_0_0.png,0
../../dataset/bffhq/0.5pct/align/0/27165_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39325_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/42027_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/43763_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/52026_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/24695_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/64121_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/63278_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/49203_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/59153_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/00993_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/30951_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/49890_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20666_0_0.png,0
../../dataset/bffhq/0.5pct/align/0/41117_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/52775_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69285_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/10743_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/13780_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/24958_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/50979_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/42996_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/64546_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/40362_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/55063_0_0.png,0
../../dataset/bffhq/0.5pct/align/0/38855_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11592_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/43840_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/54363_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38126_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/33895_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/64295_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32582_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32349_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35669_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/23394_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38072_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51399_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/01895_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/50735_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48450_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/54662_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/19151_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35202_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26388_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/53635_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/30789_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/25590_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69074_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/40766_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/47344_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/13503_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/28082_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39158_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/09116_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/22639_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35620_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/29001_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/06219_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26292_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/63342_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32358_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/56713_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/12681_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26793_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/24447_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/58626_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/01346_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41465_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/54342_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/31097_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/59636_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17262_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/46768_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/52019_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17004_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32299_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/07327_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/67762_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48520_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15780_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20393_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11378_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26910_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/49924_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45235_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/16154_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/68624_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/31677_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/05934_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/13604_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/07011_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26878_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/31869_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45933_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/12636_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/03260_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69811_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/50871_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35663_0_0.png,1
