file_path,bias
../../dataset/bffhq/0.5pct/align/1/15702_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/48036_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/39149_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/08433_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/06750_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/57689_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/45204_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/01951_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/66909_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/10129_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/14128_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/00801_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/32466_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/33249_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/12749_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/45498_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/52092_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/19660_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/55488_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/15518_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/19140_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/22114_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/64199_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/69599_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/69548_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/35258_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/10207_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/52165_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/05542_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/16944_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/01241_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/30543_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/36538_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/12946_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/58370_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/08910_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/56614_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/39008_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/61437_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/63312_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/68402_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/61698_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/64650_1_1.png,0
../../dataset/bffhq/0.5pct/align/1/10422_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/49120_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/31519_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/41237_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/31044_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/09894_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/50556_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/24718_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/61100_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/24643_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/43875_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/61193_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/03290_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/45855_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/19573_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/36258_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/06157_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/38725_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/14770_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/57834_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/15574_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/68071_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/44380_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/44475_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/41462_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/40721_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/02248_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/67469_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/12301_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/02038_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/28562_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/01862_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/47403_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/08776_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/58949_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/42708_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/10107_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/43836_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/68478_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/21304_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/28737_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/33102_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/54023_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/42380_1_1.png,1
../../dataset/bffhq/0.5pct/align/1/59992_1_1.png,1
