file_path,bias
../../dataset/bffhq/0.5pct/align/0/60423_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/44134_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/59451_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/10872_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/59589_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/36971_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15845_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/58206_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20448_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48990_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/65339_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39589_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/65565_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38362_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51565_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/18653_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/56731_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/25370_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/30468_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/36561_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/59439_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38821_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38527_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48754_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26733_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/44991_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/67060_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/68418_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45359_0_0.png,0
../../dataset/bffhq/0.5pct/align/0/32662_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15047_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51220_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41980_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/42146_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/06999_0_0.png,1
