file_path,bias
../../dataset/bffhq/0.5pct/align/0/18306_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/57468_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17283_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/04059_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17158_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/14016_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/66994_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11784_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/21766_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38774_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/19980_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/60993_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/02681_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/57339_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/42267_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39323_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45980_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45941_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41255_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/39014_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/63786_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11439_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/46950_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/02535_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/34854_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/44232_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/22036_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/47731_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/35887_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/27984_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15304_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/23781_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/37722_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/05495_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/62813_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41739_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/66618_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38681_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/60721_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15145_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51633_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/29826_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/28530_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20391_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/63725_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41733_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/23414_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15253_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/10662_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69545_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/57397_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/06847_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11165_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/56523_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48771_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/05803_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/00605_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/29496_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/38263_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/46348_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/08547_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32405_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17761_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/37405_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69220_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26261_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/21972_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/46867_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/57757_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/66255_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/04806_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/58304_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/02827_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/23364_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/47415_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/62175_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11208_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/44186_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/26025_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/13167_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/48777_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/60370_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/25566_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/34337_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/24123_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/08791_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45635_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/23821_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/15395_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/45623_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/61269_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/19869_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/57728_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/22252_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/62355_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/53517_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/28962_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/69328_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/11231_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/01137_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/62612_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/67628_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/29566_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/17600_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/40441_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/51003_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/32791_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/58142_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/40033_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/12185_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/02113_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/44351_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/01942_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/66988_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/21209_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/41030_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/20181_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/22801_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/55441_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/46634_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/65861_0_0.png,1
../../dataset/bffhq/0.5pct/align/0/10456_0_0.png,1
